label,horizon_months,awarding_agency_code,naics2,type_of_contract_pricing_code,value_quintile,n,mean,parent,shrunk
ceiling_growth_gt25,36,047,92,J,3,2,0.0,0.085842689032995,0.0804775209684328
ceiling_growth_gt25,36,9553,56,J,3,2,0.0,0.11726233434129946,0.10993343844496824
ceiling_growth_gt25,36,1602,51,J,2,2,0.0,0.08811866948443473,0.08261125264165756
ceiling_growth_gt25,36,049,54,Z,2,2,0.5,0.11587510823281254,0.13988291396826175
ceiling_growth_gt25,36,013,54,S,3,2,0.0,0.12455066807529096,0.11676625132058527
ceiling_growth_gt25,36,1602,56,J,3,2,0.0,0.17732687817914838,0.1662439482929516
ceiling_growth_gt25,36,024,51,J,2,2,0.0,0.06514438262794173,0.06107285871369537
ceiling_growth_gt25,36,086,54,Y,3,2,0.5,0.18413282924845475,0.20387452742042633
ceiling_growth_gt25,36,027,54,Z,0,2,0.5,0.23573005624002044,0.25224692772501917
ceiling_growth_gt25,36,036,54,Z,4,2,0.0,0.11181634976208371,0.10482782790195348
ceiling_growth_gt25,36,339,54,Y,2,2,0.5,0.29083806653467026,0.3039106873762534
ceiling_growth_gt25,36,070,56,Y,0,2,1.0,0.30239230438174364,0.34599278535788464
ceiling_growth_gt25,36,027,54,Z,4,2,0.0,0.23573005624002044,0.22099692772501917
ceiling_growth_gt25,36,1601,61,J,1,2,0.5,0.6786306415759344,0.6674662264774386
ceiling_growth_gt25,36,014,48,K,2,2,1.0,0.269382250046959,0.315045859419024
ceiling_growth_gt25,36,036,42,J,4,2,0.0,0.03382880765899094,0.031714507180304004
ceiling_growth_gt25,36,071,54,Y,3,2,0.0,0.4383675377968367,0.4109695666845344
ceiling_growth_gt25,36,020,53,J,1,2,0.5,0.18962197183865967,0.20902059859874345
ceiling_growth_gt25,36,031,56,J,2,2,0.0,0.09477137523214334,0.08884816428013438
ceiling_growth_gt25,36,097,92,B,2,2,0.5,0.32381746234571473,0.33482887094910757
ceiling_growth_gt25,36,012,61,J,2,2,0.5,0.16338130935011372,0.1844199775157316
ceiling_growth_gt25,36,047,81,J,3,2,0.5,0.4106733706457805,0.4162562849804192
ceiling_growth_gt25,36,097,48,Y,3,2,1.0,0.25080301023926294,0.297627822099309
ceiling_growth_gt25,36,072,53,J,0,2,0.0,0.1989637885946106,0.18652855180744746
ceiling_growth_gt25,36,050,33,J,4,2,0.5,0.242424635274426,0.2585230955697744
ceiling_growth_gt25,36,9553,62,J,4,2,0.0,0.09632646364922377,0.09030605967114728
ceiling_growth_gt25,36,013,56,Z,3,2,0.0,0.20793051536645912,0.19493485815605543
ceiling_growth_gt25,36,013,72,J,1,2,0.5,0.19903406382987046,0.21784443484050356
ceiling_growth_gt25,36,029,54,J,2,2,0.5,0.20990772403577862,0.22803849128354245
ceiling_growth_gt25,36,045,72,J,1,2,0.5,0.6712622702614558,0.6605583783701148
ceiling_growth_gt25,36,070,56,Z,2,2,0.5,0.231160253651453,0.2479627377982372
ceiling_growth_gt25,36,049,51,J,3,2,0.0,0.08410743983001477,0.07885072484063885
ceiling_growth_gt25,36,036,49,J,3,2,0.5,0.2567990613294348,0.27199911999634513
ceiling_growth_gt25,36,050,92,Y,0,2,0.0,0.16599182399377208,0.15561733499416133
ceiling_growth_gt25,36,080,33,U,1,2,0.0,0.2862882686377175,0.2683952518478602
ceiling_growth_gt25,36,1601,51,Z,3,2,0.5,0.33059039338328366,0.3411784937968284
ceiling_growth_gt25,36,013,56,Y,3,2,0.5,0.26348607092201465,0.27826819148938875
ceiling_growth_gt25,36,070,81,U,4,2,0.5,0.21611382796911385,0.23385671372104425
ceiling_growth_gt25,36,068,51,J,3,2,0.0,0.12836540624201667,0.12034256835189062
ceiling_growth_gt25,36,1125,52,J,4,2,0.5,0.22831274933712967,0.24529320250355907
ceiling_growth_gt25,36,075,51,Z,4,2,0.0,0.2566154177953091,0.2405769541831023
ceiling_growth_gt25,36,047,32,J,2,2,0.0,0.08393507372115067,0.07868913161357875
ceiling_growth_gt25,36,072,54,M,4,2,0.0,0.2206791292891836,0.20688668370860963
ceiling_growth_gt25,36,073,54,Z,3,2,0.5,0.34026348860182826,0.350247020564214
ceiling_growth_gt25,36,013,54,U,1,2,0.5,0.21511950158470233,0.23292453273565844
ceiling_growth_gt25,36,097,56,M,4,2,0.5,0.22438440966925388,0.24161038406492552
ceiling_growth_gt25,36,514,56,J,3,2,1.0,0.34277142808656397,0.3838482138311537
ceiling_growth_gt25,36,089,33,A,4,2,1.0,0.15861816864708345,0.21120453310664072
ceiling_growth_gt25,36,075,42,J,2,2,0.5,0.1551513549088664,0.17670439522706224
ceiling_growth_gt25,36,047,61,J,1,2,0.5,0.26046940156180814,0.2754400639641951
ceiling_growth_gt25,36,014,45,J,0,2,0.5,0.1784767953612346,0.19857199565115743
ceiling_growth_gt25,36,097,23,M,1,2,0.0,0.06907821482841699,0.06476082640164092
ceiling_growth_gt25,36,047,92,J,2,2,0.0,0.085842689032995,0.0804775209684328
ceiling_growth_gt25,36,070,54,T,3,2,1.0,0.22509138674792342,0.2735231750761782
ceiling_growth_gt25,36,3300,54,S,2,2,0.0,0.39493974222586514,0.37025600833674854
ceiling_growth_gt25,36,097,48,Y,2,2,0.0,0.25080301023926294,0.235127822099309
ceiling_growth_gt25,36,080,54,V,4,2,0.0,0.1136622080852705,0.1065583200799411
ceiling_growth_gt25,36,013,54,S,0,2,0.0,0.12455066807529096,0.11676625132058527
ceiling_growth_gt25,36,097,33,B,3,2,0.0,0.059848440794339104,0.05610791324469291
ceiling_growth_gt25,36,1601,61,V,2,2,0.5,0.577203054790512,0.572377863866105
ceiling_growth_gt25,36,069,42,J,0,2,0.0,0.14115417457325802,0.1323320386624294
ceiling_growth_gt25,36,020,22,J,3,2,0.5,0.13807321549472734,0.1606936395263069
ceiling_growth_gt25,36,047,23,L,0,2,1.0,0.19953672469866596,0.24956567940499932
ceiling_growth_gt25,36,015,53,J,1,2,0.0,0.15725611478407173,0.14742760761006724
ceiling_growth_gt25,36,1601,56,U,2,2,0.5,0.407921067140095,0.41367600044383906
ceiling_growth_gt25,36,036,72,J,2,2,0.0,0.2567990613294348,0.24074911999634513
ceiling_growth_gt25,36,013,53,J,3,2,0.5,0.28876373820223816,0.30196600456459827
ceiling_growth_gt25,36,014,48,K,1,2,0.5,0.269382250046959,0.283795859419024
ceiling_growth_gt25,36,097,92,U,3,2,1.0,0.3253199682911282,0.36748747027293266
ceiling_growth_gt25,36,047,51,J,3,2,0.0,0.20517518285828662,0.19235173392964372
ceiling_growth_gt25,36,080,48,J,0,2,0.0,0.16294001941186453,0.152756268198623
ceiling_growth_gt25,36,014,54,T,4,2,0.0,0.14091667508650793,0.1321093828936012
ceiling_growth_gt25,36,012,54,Y,1,2,0.0,0.2467139251487448,0.23129430482694824
ceiling_growth_gt25,36,075,56,U,4,2,0.5,0.35373742876575875,0.36287883946789884
ceiling_growth_gt25,36,014,33,U,2,2,0.0,0.0453747695945114,0.04253884649485444
ceiling_growth_gt25,36,012,92,J,0,2,0.0,0.019609872405108714,0.01838425537978942
ceiling_growth_gt25,36,097,45,J,1,2,0.0,0.0749115857735517,0.07022961166270472
ceiling_growth_gt25,36,1601,54,U,3,2,1.0,0.39955843439794936,0.4370860322480775
ceiling_growth_gt25,36,1602,54,U,4,2,0.0,0.2164475510914961,0.2029195791482776
ceiling_growth_gt25,36,1601,54,U,4,2,0.5,0.39955843439794936,0.4058360322480775
ceiling_growth_gt25,36,075,22,J,1,2,0.0,0.25300456667734067,0.23719178126000687
ceiling_growth_gt25,36,036,71,J,2,2,0.5,0.2101454963536901,0.22826140283158447
ceiling_growth_gt25,36,072,54,V,4,2,0.0,0.2206791292891836,0.20688668370860963
ceiling_growth_gt25,36,514,42,J,0,2,0.0,0.2463211853701267,0.23092611128449378
ceiling_growth_gt25,36,072,56,J,2,2,0.0,0.12677899823476668,0.11885531084509376
ceiling_growth_gt25,36,097,23,L,4,2,0.0,0.07555429746858108,0.07083215387679477
ceiling_growth_gt25,36,097,33,A,0,2,0.0,0.06483581086053403,0.06078357268175065
ceiling_growth_gt25,36,012,81,J,0,2,1.0,0.19437007575785648,0.24472194602299044
ceiling_growth_gt25,36,069,61,S,0,2,0.5,0.2714794971920149,0.285762028617514
ceiling_growth_gt25,36,047,44,R,0,2,1.0,0.4083865191805678,0.4453623617317823
ceiling_growth_gt25,36,097,33,A,2,2,0.0,0.06483581086053403,0.06078357268175065
ceiling_growth_gt25,36,012,53,J,0,2,0.0,0.019609872405108714,0.01838425537978942
ceiling_growth_gt25,36,9553,62,Z,0,2,0.5,0.14122441268698496,0.1636478868940484
ceiling_growth_gt25,36,097,62,S,3,2,0.0,0.12766139166288376,0.11968255468395353
ceiling_growth_gt25,36,097,71,S,2,2,0.0,0.06588175859608,0.061764148683825
ceiling_growth_gt25,36,097,54,T,0,2,0.0,0.14076095596574792,0.13196339621788866
ceiling_growth_gt25,36,097,33,Y,4,2,0.5,0.17008345287712703,0.1907032370723066
ceiling_growth_gt25,36,097,49,Z,1,2,0.5,0.2083338302787828,0.22656296588635888
ceiling_growth_gt25,36,047,62,Z,2,2,0.0,0.1703050746248944,0.1596610074608385
ceiling_growth_gt25,36,069,54,T,0,2,0.0,0.256642941684891,0.2406027578295853
ceiling_growth_gt25,36,031,61,J,2,2,0.0,0.1552956981489124,0.14558971701460538
ceiling_growth_gt25,36,070,48,V,4,2,0.5,0.2127644785895257,0.23071669867768035
ceiling_growth_gt25,36,069,22,J,2,2,0.0,0.2268106125501041,0.2126349492657226
ceiling_growth_gt25,36,014,54,S,4,2,0.0,0.08136667003460317,0.07628125315744047
ceiling_growth_gt25,36,015,49,J,3,2,0.0,0.13616494135848872,0.12765463252358317
ceiling_growth_gt25,36,014,56,M,4,2,0.0,0.18987355625928276,0.1780064589930776
ceiling_growth_gt25,36,029,54,J,0,2,0.0,0.20990772403577862,0.19678849128354245
ceiling_growth_gt25,36,069,54,Z,1,2,0.5,0.2939388801812936,0.30681770016996274
ceiling_growth_gt25,36,1601,53,J,1,2,0.5,0.37102861934979653,0.37908933064043426
ceiling_growth_gt25,36,019,61,J,0,2,0.5,0.3311118992184198,0.3416674055172686
ceiling_growth_gt25,36,075,54,R,1,2,0.5,0.26214852382479353,0.2770142410857439
ceiling_growth_gt25,36,097,33,M,1,2,0.0,0.09525969117083499,0.0893059604726578
ceiling_growth_gt25,36,097,56,Z,2,2,1.0,0.28278614192822565,0.32761200805771157
ceiling_growth_gt25,36,1601,42,J,0,2,0.0,0.2330104756483594,0.21844732092033692
ceiling_growth_gt25,36,097,49,Z,4,2,0.0,0.2083338302787828,0.19531296588635888
ceiling_growth_gt25,36,073,56,J,3,2,0.5,0.3187380945445998,0.3300669636355623
ceiling_growth_gt25,36,075,61,U,2,2,0.5,0.16472758578636898,0.18568211167472093
ceiling_growth_gt25,36,075,61,S,1,2,0.5,0.22227706095731875,0.23963474464748633
ceiling_growth_gt25,36,020,54,S,2,2,0.0,0.16325669383824756,0.1530531504733571
ceiling_growth_gt25,36,091,61,Y,3,2,0.5,0.2019639744176834,0.22059122601657818
ceiling_growth_gt25,36,089,22,J,0,2,0.0,0.13436647655487985,0.12596857177019985
ceiling_growth_gt25,36,015,61,B,4,2,0.0,0.12194376738437024,0.1143222819228471
ceiling_growth_gt25,36,050,51,J,0,2,0.0,0.16604584025729,0.15566797524120937
ceiling_growth_gt25,36,091,54,S,3,2,0.0,0.11687966330054492,0.10957468434426086
ceiling_growth_gt25,36,015,48,J,4,2,1.0,0.277649937312714,0.32279681623066936
ceiling_growth_gt25,36,070,56,U,4,2,0.5,0.305930065917265,0.318059436797436
ceiling_growth_gt25,36,072,48,Y,4,2,0.0,0.026240514449501328,0.024600482296407496
ceiling_growth_gt25,36,075,62,U,3,2,0.5,0.381900032404283,0.3892812803790153
ceiling_growth_gt25,36,080,33,T,4,2,0.0,0.19732541974643364,0.18499258101228153
ceiling_growth_gt25,36,015,56,M,4,2,0.0,0.20693684212925725,0.19400328949617868
ceiling_growth_gt25,36,069,44,J,0,2,0.0,0.15439240385606454,0.1447428786150605
ceiling_growth_gt25,36,013,54,U,3,2,1.0,0.21511950158470233,0.26417453273565844
ceiling_growth_gt25,36,097,11,J,3,2,0.0,0.17126893194280346,0.16056462369637825
ceiling_growth_gt25,36,3300,23,J,2,2,0.0,0.6011753581216822,0.563601898239077
ceiling_growth_gt25,36,014,44,J,1,2,0.5,0.1950310481866545,0.2140916076749886
ceiling_growth_gt25,36,047,71,J,2,2,0.5,0.15037402928538673,0.17222565245505006
ceiling_growth_gt25,36,028,23,J,4,2,0.0,0.06533937261676005,0.06125566182821255
ceiling_growth_gt25,36,072,33,J,1,2,0.0,0.11027518753680965,0.10338298831575904
ceiling_growth_gt25,36,3301,56,J,4,2,0.0,0.1505269939718123,0.14111905684857404
ceiling_growth_gt25,36,070,48,J,2,2,0.0,0.1904590857236262,0.17855539286589955
ceiling_growth_gt25,36,1602,52,J,1,2,1.0,0.13456651182100077,0.18865610483218823
ceiling_growth_gt25,36,3300,54,J,4,2,1.0,0.5007176411620337,0.5319227885894066
ceiling_growth_gt25,36,1602,52,J,0,2,1.0,0.13456651182100077,0.18865610483218823
ceiling_growth_gt25,36,080,51,J,4,2,0.5,0.16067121809661855,0.18187926696557988
ceiling_growth_gt25,36,072,52,U,4,2,0.0,0.1421762239313867,0.13329020993567503
ceiling_growth_gt25,36,020,53,Z,0,2,0.0,0.15675040493845024,0.14695350462979712
ceiling_growth_gt25,36,019,51,Z,0,2,0.5,0.3898084084244296,0.39669538289790274
ceiling_growth_gt25,36,047,56,K,3,2,0.0,0.3110618071723599,0.29162044422408745
ceiling_growth_gt25,36,072,92,J,0,2,0.5,0.23735763697775644,0.25377278466664666
ceiling_growth_gt25,36,012,31,A,2,2,0.0,0.0009303618968090054,0.0008722142782584426
ceiling_growth_gt25,36,012,31,A,1,2,0.0,0.0009303618968090054,0.0008722142782584426
ceiling_growth_gt25,36,068,42,J,0,2,0.0,0.10020802728816311,0.09394502558265291
ceiling_growth_gt25,36,075,56,S,4,2,0.5,0.28400890201040857,0.29750834563475803
ceiling_growth_gt25,36,014,62,J,1,2,0.5,0.22854941220924932,0.24551507394617123
ceiling_growth_gt25,36,075,52,Y,3,2,0.0,0.334828664853907,0.3139018733005378
ceiling_growth_gt25,36,089,56,V,4,2,0.0,0.20198740754428884,0.1893631945727708
ceiling_growth_gt25,36,097,49,Z,3,2,0.5,0.2083338302787828,0.22656296588635888
ceiling_growth_gt25,36,075,56,R,3,2,0.5,0.31811275958771246,0.3294807121134804
ceiling_growth_gt25,36,075,56,Y,1,2,0.5,0.2627888013985451,0.277614501311136
ceiling_growth_gt25,36,097,23,U,2,2,0.5,0.14257203997354195,0.16491128747519557
ceiling_growth_gt25,36,014,54,B,0,2,0.0,0.1574095315076644,0.14757143578843537
ceiling_growth_gt25,36,091,51,J,4,2,0.5,0.1388194082162834,0.1613931952027657
ceiling_growth_gt25,36,086,54,L,4,2,0.0,0.1758994329045116,0.16490571834797962
ceiling_growth_gt25,36,047,54,Z,2,2,0.5,0.3084579157525528,0.3204292960180183
ceiling_growth_gt25,36,047,61,J,0,2,0.0,0.26046940156180814,0.24419006396419513
ceiling_growth_gt25,36,050,52,Y,1,2,0.5,0.22768248052860607,0.2447023254955682
ceiling_growth_gt25,36,047,53,J,2,2,0.0,0.23008599225916537,0.21570561774296754
ceiling_growth_gt25,36,050,52,J,3,2,0.5,0.20622921609884515,0.22458989009266733
ceiling_growth_gt25,36,031,23,J,1,2,0.0,0.07680157921164794,0.07200148051091995
ceiling_growth_gt25,36,070,44,J,2,2,0.0,0.13824617445674622,0.1296057885531996
ceiling_growth_gt25,36,097,45,J,0,2,0.0,0.0749115857735517,0.07022961166270472
ceiling_growth_gt25,36,097,56,K,2,2,1.0,0.34685002919516117,0.3876719023704636
ceiling_growth_gt25,36,015,45,J,0,2,0.0,0.12104785399134221,0.11348236311688333
ceiling_growth_gt25,36,080,33,U,2,2,0.5,0.2862882686377175,0.2996452518478602
ceiling_growth_gt25,36,047,56,K,2,2,0.0,0.3110618071723599,0.29162044422408745
ceiling_growth_gt25,36,097,48,Z,3,2,0.5,0.21410915820155083,0.2319773358139539
ceiling_growth_gt25,36,013,56,U,4,2,0.5,0.2339218297872665,0.2505517154255623
ceiling_growth_gt25,36,027,51,J,3,2,0.0,0.19260567831753503,0.1805678234226891
ceiling_growth_gt25,36,020,32,J,2,2,0.5,0.16515437558785598,0.18608222711361497
ceiling_growth_gt25,36,014,31,J,1,2,0.5,0.21519051769022854,0.23299111033458925
ceiling_growth_gt25,36,075,42,U,4,2,0.0,0.17022703236329959,0.15958784284059335
ceiling_growth_gt25,36,014,72,J,0,2,1.0,0.2993595138094409,0.34314954419635085
ceiling_growth_gt25,36,072,49,J,3,2,0.0,0.17920129137605778,0.16800121066505416
ceiling_growth_gt25,36,069,56,Y,0,2,1.0,0.4115906771426305,0.4483662598212161
ceiling_growth_gt25,36,019,62,J,4,2,0.0,0.21094229647141535,0.1977584029419519
ceiling_growth_gt25,36,097,48,U,3,2,0.0,0.26942851658212696,0.25258923429574404
ceiling_growth_gt25,36,047,33,K,2,2,0.0,0.05613789523396117,0.052629276781838596
ceiling_growth_gt25,36,036,54,Y,3,2,0.0,0.12025486005509646,0.11273893130165293
ceiling_growth_gt25,36,075,11,U,4,2,0.0,0.2343125014993933,0.21966797015568124
ceiling_growth_gt25,36,014,71,J,0,2,0.5,0.20470223546930955,0.2231583457524777
ceiling_growth_gt25,36,027,54,J,2,2,0.0,0.2753705478040174,0.25815988856626626
ceiling_growth_gt25,36,080,48,U,4,2,0.0,0.1367818950184853,0.12823302657983
ceiling_growth_gt25,36,086,54,U,3,2,0.0,0.17056914705892035,0.15990857536773784
ceiling_growth_gt25,36,014,56,Y,1,2,0.0,0.21826902162964995,0.20462720777779683
ceiling_growth_gt25,36,014,21,J,3,2,0.0,0.0749852952847279,0.07029871432943241
ceiling_growth_gt25,36,097,56,Z,3,2,0.5,0.28278614192822565,0.29636200805771157
ceiling_growth_gt25,36,097,48,Z,4,2,0.5,0.21410915820155083,0.2319773358139539
ceiling_growth_gt25,36,024,33,J,3,2,0.0,0.10099562623430378,0.0946833995946598
ceiling_growth_gt25,36,019,56,Z,1,2,1.0,0.5200541597945174,0.5500507748073601
ceiling_growth_gt25,36,581,54,J,3,2,0.0,0.07288592617736882,0.06833055579128326
ceiling_growth_gt25,36,086,61,J,3,2,1.0,0.2703645966781415,0.31596680938575766
ceiling_growth_gt25,36,1601,42,J,3,2,0.5,0.2330104756483594,0.24969732092033692
ceiling_growth_gt25,36,089,56,S,3,1,0.0,0.20850313036829815,0.2017772229370627
ceiling_growth_gt25,36,089,33,K,4,1,0.0,0.09921875473247324,0.09601814974110313
ceiling_growth_gt25,36,045,72,J,0,1,0.0,0.6712622702614558,0.6496086486401185
ceiling_growth_gt25,36,097,31,K,3,1,0.0,0.08870655725935037,0.08584505541227455
ceiling_growth_gt25,36,015,61,Z,1,1,0.0,0.12194376738437024,0.1180100974687454
ceiling_growth_gt25,36,9553,33,J,0,1,0.0,0.12494966739385083,0.12091903296179113
ceiling_growth_gt25,36,012,48,J,3,1,1.0,0.1387230942378174,0.16650622023014588
ceiling_growth_gt25,36,015,61,Z,0,1,0.0,0.12194376738437024,0.1180100974687454
ceiling_growth_gt25,36,069,32,J,0,1,1.0,0.21224364352548605,0.23765513889563167
ceiling_growth_gt25,36,075,45,J,0,1,0.0,0.2073859880676556,0.200696117484828
ceiling_growth_gt25,36,1601,61,L,2,1,1.0,0.5793761510951005,0.5929446623500972
ceiling_growth_gt25,36,012,22,J,2,1,0.0,0.0654996439008807,0.06338675216214261
ceiling_growth_gt25,36,097,42,K,3,1,0.0,0.0762977534521343,0.07383653559883964
ceiling_growth_gt25,36,072,61,U,1,1,0.0,0.15035242878920585,0.14550235044116697
ceiling_growth_gt25,36,075,62,Z,3,1,1.0,0.38999448224944133,0.4096720795962336
ceiling_growth_gt25,36,012,32,J,2,1,0.0,0.06279017486170753,0.060764685350039545
ceiling_growth_gt25,36,1601,51,Y,3,1,1.0,0.3412545996214541,0.3625044512465685
ceiling_growth_gt25,36,1601,54,V,0,1,1.0,0.31560200234593955,0.33767935710897373
ceiling_growth_gt25,36,1601,62,J,1,1,1.0,0.4575088250624379,0.47500854038300444
ceiling_growth_gt25,36,097,23,U,0,1,1.0,0.14257203997354195,0.17023100642600833
ceiling_growth_gt25,36,036,52,Z,4,1,0.0,0.12935351453860128,0.12518082052122703
ceiling_growth_gt25,36,072,56,V,4,1,0.0,0.15586561028384732,0.15083768737146513
ceiling_growth_gt25,36,075,49,J,3,1,0.0,0.17954070651369766,0.17374907081970742
ceiling_growth_gt25,36,075,23,S,2,1,1.0,0.25160802492782147,0.275749701543053
ceiling_growth_gt25,36,012,31,A,4,1,0.0,0.0009303618968090054,0.0009003502227183924
ceiling_growth_gt25,36,080,92,S,4,1,0.0,0.12860155550533778,0.12445311823097205
ceiling_growth_gt25,36,083,54,J,4,1,0.0,0.14637778973715987,0.1416559255520902
ceiling_growth_gt25,36,1601,54,U,1,1,1.0,0.39955843439794936,0.4189275171593058
ceiling_growth_gt25,36,1133,56,J,1,1,1.0,0.18354151102833824,0.20987888164032734
ceiling_growth_gt25,36,047,54,Y,1,1,1.0,0.28592355289991195,0.3089582769999148
ceiling_growth_gt25,36,1601,61,J,2,1,1.0,0.6786306415759344,0.688997395073485
ceiling_growth_gt25,36,014,22,Y,0,1,0.0,0.1655884448838663,0.16024688214567706
ceiling_growth_gt25,36,024,72,J,3,1,0.0,0.08944629099109969,0.08656092676558033
ceiling_growth_gt25,36,089,54,R,1,1,1.0,0.2696608415652372,0.29322016925668115
ceiling_growth_gt25,36,019,45,K,1,1,1.0,0.2912627443082856,0.3141252364273731
ceiling_growth_gt25,36,015,33,Y,3,1,0.0,0.06872894496299407,0.06651188222225234
ceiling_growth_gt25,36,014,56,Y,0,1,0.0,0.21826902162964995,0.21122808544804833
ceiling_growth_gt25,36,012,11,K,3,1,1.0,0.09550359329181127,0.1246808967340109
ceiling_growth_gt25,36,071,51,Y,0,1,0.0,0.25622698563726554,0.24796159900380538
ceiling_growth_gt25,36,012,56,Y,0,1,1.0,0.27785937954226225,0.30115423826670545
ceiling_growth_gt25,36,072,72,M,3,1,1.0,0.2532634786322108,0.27735175351504276
ceiling_growth_gt25,36,1601,54,U,0,1,1.0,0.39955843439794936,0.4189275171593058
ceiling_growth_gt25,36,420,48,J,1,1,1.0,0.20173181949244623,0.22748240596043184
ceiling_growth_gt25,36,089,54,V,2,1,0.0,0.22507906896496052,0.21781845383705858
ceiling_growth_gt25,36,097,32,S,4,1,0.0,0.07296711740719483,0.07061333942631758
ceiling_growth_gt25,36,034,48,Y,0,1,0.0,0.14471003865392268,0.14004197289089293
ceiling_growth_gt25,36,005,54,Z,1,1,1.0,0.22497480097128075,0.2499756138431749
ceiling_growth_gt25,36,028,54,J,3,1,0.0,0.07355663867348332,0.0711838438775645
ceiling_growth_gt25,36,047,51,U,4,1,0.0,0.1878236407389137,0.18176481361830357
ceiling_growth_gt25,36,1601,54,K,4,1,0.0,0.30573943977262896,0.2958768771993184
ceiling_growth_gt25,36,012,56,Y,1,1,1.0,0.27785937954226225,0.30115423826670545
ceiling_growth_gt25,36,072,51,J,2,1,0.0,0.2085272637280663,0.2018005778013545
ceiling_growth_gt25,36,1601,54,U,2,1,1.0,0.39955843439794936,0.4189275171593058
ceiling_growth_gt25,36,1601,51,J,2,1,0.0,0.2518783949586923,0.24375328544389577
ceiling_growth_gt25,36,015,48,J,1,1,0.0,0.277649937312714,0.26869348772198126
ceiling_growth_gt25,36,070,33,Y,4,1,1.0,0.3087175530078201,0.3310169867817614
ceiling_growth_gt25,36,012,52,J,4,1,0.0,0.08268458251982976,0.0800173379224159
ceiling_growth_gt25,36,069,51,J,0,1,1.0,0.32005228541147224,0.3419860826562634
ceiling_growth_gt25,36,068,54,Y,0,1,0.0,0.10419728376915258,0.10083608106692185
ceiling_growth_gt25,36,013,61,J,0,1,0.0,0.2050310661141016,0.1984171607555822
