projectid,txturl,http_status,text_bytes,text_sha256,status,cached
P144029,http://documents.worldbank.org/curated/en/886411468204578667/text/PAD10310PAD0P1010Box385319B00OUO090.txt,200,215174,b8ebe0baba3158b91123bc334a2498cc1accfebcea20abe030672519ed0d80aa,ok,True
P144134,http://documents.worldbank.org/curated/en/126891468279864475/text/PAD4840PAD0P14064B00PUBLIC000Final.txt,200,213648,949f02c54fa17e73ce0267d2a191b04b86fdbd2a0c9b5d6c2efe30d170faad16,ok,True
P144102,http://documents.worldbank.org/curated/en/387111468115145982/text/842950PAD0P1440ucherPADFinal0Oct03.txt,200,199147,caea51245b4517d3691e097461f67a5b2e5e31f2847d4ef6cf036ebda2bf9592,ok,True
P144103,http://documents.worldbank.org/curated/en/315311468277759007/text/PAD7490PAD0P14010Box385244B00OUO090.txt,200,487769,2247ec87e7e0132932485467d77ef5c7b3ed703c197f76cb6f430d8b813f6a73,ok,True
P144140,http://documents.worldbank.org/curated/en/233911468253466632/text/802930PAD0REVI00Box379839B00PUBLIC0.txt,200,295145,a5eef80e5672af6f3b35e4ee1ae566180f3200204aa5f8871f7a472ab5465621,ok,True
P144135,http://documents.worldbank.org/curated/en/221451467991941204/text/PAD576-PAD-P144135-R2015-0177-1-Box393189B-OUO-9.txt,200,287646,4b396cbac1a64951884de08f8a04c2d271b81a5889f5d78cca0f84a24cd8af1e,ok,True
P144183,http://documents.worldbank.org/curated/en/260081467999982011/text/PAD1077-PAD-P144183-OUO-9-GEF-R2015-0013-1.txt,200,245486,be21c8608a2cb6079c27060b8315bc30d3861be5100abc4efcccbe4dedf72898,ok,True
P144269,http://documents.worldbank.org/curated/en/969041468194054884/text/PAD1235-PAD-P144269-R2016-0086-1-Box394886B-OUO-9.txt,200,289534,1058bb2ee5e640fb176e456b9a266e1777a0799c96445443c2d6f17d8c0009af,ok,True
P144270,http://documents.worldbank.org/curated/en/978151468025476761/text/PAD7360P144270010Box385199B00OUO090.txt,200,125504,94a50d73e4f5aaba9ec3dffaa34bb3eb3336b1b82456c1fea89c851d57727cee,ok,True
P144305,http://documents.worldbank.org/curated/en/423571468026085377/text/PAD5500PAD0P140pproved0Nov02602013.txt,200,170290,8bfbb02d1270a84f4ca28d0b422c465983973605bebe3372a71d2fac2eea1773,ok,True
P144335,http://documents.worldbank.org/curated/en/801711468306290657/text/781990PAD0P144010Box377322B00OUO090.txt,200,317869,a647c04baae9ed950018523d074fc7ad676aab2c9a2037bdb8eaeb23cb6aec65,ok,True
P144442,http://documents.worldbank.org/curated/en/371451468049756121/text/810840PAD0P144010Box379877B00OUO090.txt,200,358879,e206e01273bf124cf5fdfa45e8752b5746caa5260a627eb7accd0ffd37980715,ok,True
P144336,http://documents.worldbank.org/curated/en/724481467991987377/text/PAD600-PAD-P144336-PUBLIC-Box391449B-NWRMP-PHASE-1-DISCLOSABLE-PAD.txt,200,266280,6a113980e538c53c0f85c4ad3e1ab41d2f2ce4a8d5e843037d1013de95562118,ok,True
P144447,http://documents.worldbank.org/curated/en/583011468268510722/text/PAD7430P144447010Box385199B00OUO090.txt,200,291819,406ac1d672bab31851201b6b265afc1b072a57b92a978c0fae12d329f105c293,ok,True
P144531,http://documents.worldbank.org/curated/en/266301468029345024/text/PAD8210PAD0P14010Box385299B00OUO090.txt,200,131250,bfe46b1f5c061f4b6c93fd50eaac860c4604093b47523e1c96c4437dba8ea28f,ok,True
P144597,http://documents.worldbank.org/curated/en/697791467994622850/text/PAD1484-PAD-P144597-R2015-0208-1-IDA-R2015-0272-Box393223B-OUO-9.txt,200,227282,36310cc91e44b56ef54239fc1b1564cc5144c26f7ae6ccdddb937a7e0cd1b179,ok,True
P144614,http://documents.worldbank.org/curated/en/360221468251118158/text/PAD6100P1446140B00PUBLIC050101400SD.txt,200,277684,a58f035047d4ea9f9336e4362e70d81c25add236cfa741dfaeb9932a75893821,ok,True
P144489,http://documents.worldbank.org/curated/en/342281468026944926/text/768570PAD0EC0R0Box0377365B00PUBLIC0.txt,200,247896,7e5108ea9f0fe36fc951a20e819aa8605bc94faa5be23091a605af5e8bb10453,ok,True
P144637,http://documents.worldbank.org/curated/en/347231468188954947/text/PAD1199-PAD-P144637-IDA-R2015-0247-1-Box393201B-OUO-9.txt,200,342724,6516a127a642b61804bcebbeb424f08133d788540303b75f9b1757dfab8f5fc0,ok,True
P144715,http://documents.worldbank.org/curated/en/974081516362350557/text/PAD519-PAD-P144715-PUBLIC-Final-PAD-02-26-2014-1393415742137-003.txt,200,227712,e4a770b313313ffcd8662a5f686da6e313ff5f7bbf1f08601920cdba5a5d80c6,ok,True
P144700,http://documents.worldbank.org/curated/en/851311468009974360/text/PAD9280PAD0P14010Box385244B00OUO090.txt,200,286518,88188d081cab1f4c8f563ff14c883275a3c421643f97ed8c2b42bbdcd10504b8,ok,True
P144688,http://documents.worldbank.org/curated/en/822301468009009546/text/PAD10580PAD0P1010Box385412B00OUO090.txt,200,285488,a848c29a9bf6e2d3666b792fd55e25f547f7e8c662820ad3de0174655ec1da19,ok,True
P144726,http://documents.worldbank.org/curated/en/196521468185040019/text/PAD952-PAD-UPLOAD-NEW-VERSION-revised-Box391445B-OUO-9-UPDATE-BOARD-NUMBERS-IDA-R2015-0119-2.txt,200,235073,14d68f4bb46a324cd9d22540530bb2e6e4b4a868a797c8762f62cf3cc8e2f419,ok,True
P144832,http://documents.worldbank.org/curated/en/192391467990997851/text/74924-PAD-P143193-PUBLIC.txt,200,165371,7a759b0e7978aeb0cd348665b38ae0ed43103969bdd977bb1c6c87471d3bea70,ok,True
P144856,http://documents.worldbank.org/curated/en/415261475216228549/text/PAD713-PAD-P144856-Box396309B-PUBLIC.txt,200,275880,7a4a19d2b250daceb659f8a334b3ef50dc3abc151ab94c3efc40572b1e4bd2ee,ok,True
P144893,http://documents.worldbank.org/curated/en/973321468306920750/text/PAD9390PAD0P14010Box385413B00OUO090.txt,200,283282,265775cd04bc6d6583412b55db246d5d77b1c25d1d5ebc0edb5f537e8bff82e9,ok,True
P144933,http://documents.worldbank.org/curated/en/801771484160064628/text/810690PAD0Leso0100OUO0900Box379845B.txt,200,388321,2d241c39d548a12565d3db4ea9675f9dc3da671e7ba7492afea5b46e999a3aa9,ok,True
P144952,http://documents.worldbank.org/curated/en/433571468287381496/text/PAD9250P1449520C0disclosed040140140.txt,200,300015,2f9d9afda399c1702e926f2d5d3f9b32e364134460a952acd99ebc777bb9af7d,ok,True
P145037,http://documents.worldbank.org/curated/en/655571468167071274/text/PAD9860PAD0P14010Box385454B00OUO090.txt,200,436841,e6767bffde12ceb597987daf67f79258ae915e36544556a5e0130241446d6a57,ok,True
P145055,http://documents.worldbank.org/curated/en/783441467998463415/text/PAD1168-PAD-P145055-IDA-R2015-0175-1-Box391456B-OUO-9.txt,200,285148,b03c8f33791af5c49930d47fe446de7e2bf282358ac7cbc15756b8bab0cea051,ok,True
P145057,http://documents.worldbank.org/curated/en/521161468063253212/text/PAD5320PAD0Pac0100OUO0900Box379827B.txt,200,124323,f2730ad7d5230c353bd603ebf67542a08669969956f209bc4525ed84ab9a58ca,ok,True
P145162,http://documents.worldbank.org/curated/en/873971468278105194/text/PAD8330PAD0P14010Box385244B00OUO090.txt,200,253706,5ad3537cfef2de600264b37af3bfa9bdae4f8ac2e5e52c85dfad59a1fb144289,ok,True
P145101,http://documents.worldbank.org/curated/en/934471468174878632/text/PAD7240PAD0P14010Box382156B00OUO090.txt,200,373400,7b02c6b0344dea692c0e6b24a13f1332413c808b2689f26db5ca18304a4243db,ok,True
P145196,http://documents.worldbank.org/curated/en/684421468028475185/text/835710PAD0P145010Box382145B00OUO090.txt,200,311296,b7ffe66a75b233bff036443808d67d80ff167c65ca89dc1bf81a38e8fd9366e1,ok,True
P145171,http://documents.worldbank.org/curated/en/621131468026678537/text/PAD9500PAD0P14010Box385311B00OUO090.txt,200,390963,cc5682086fa92c16a7f49ab106d9f6c033c2355db5e0002b83babf5954c4be98,ok,True
P145317,http://documents.worldbank.org/curated/en/771641468052457766/text/PAD7420PAD0P140IC0disclosed06090140.txt,200,229406,2887efa434c9199a277f6a64455d91a92c1d61b8b00c41d46d3a617a0e4e0364,ok,True
P145263,http://documents.worldbank.org/curated/en/939321468025765941/text/PAD7100P145263010Box382121B00OUO090.txt,200,301314,263d57a02f2a0830bacc062904c703c196cfd1cacbbc54bfd7342b51af5ae919,ok,True
P145309,http://documents.worldbank.org/curated/en/808711468167070990/text/PAD11110PAD0P10010Box391418B0OUO090.txt,200,409578,89eddf2dfeeb8564c48922d11d269bdd3922e8db4bc2ee94ae2a7424afe958e9,ok,True
P145261,http://documents.worldbank.org/curated/en/193941468290127345/text/PAD8040P145261010Box382166B00OUO090.txt,200,325065,abc60f695e89aa0894559a07c8eed1beac7580156953cfdf8b98eed0f225d77c,ok,True
P145335,http://documents.worldbank.org/curated/en/303491468337264216/text/819760PAD0P145010Box382156B00OUO090.txt,200,341745,417f3f0ab8613a85601448f4d775f33e2e46139ddabb8fab7734c74b12f02877,ok,True
P145391,http://documents.worldbank.org/curated/en/253621468190169584/text/PAD934-PAD-P145391-PUBLIC-Box393204B.txt,200,138839,49108639f23c7eacecb76070f173d2f460f22ec681c7b90d14957ed3c9a3e8ca,ok,True
P145347,http://documents.worldbank.org/curated/en/627951468189871734/text/PAD1473-PAD-P145347-IDA-R2015-0255-1-Box393211B-OUO-9.txt,200,292836,4aab5c1c81c7309236c2450c9dc977e26f2df6b154a7ea94d1a05f8d88a7b321,ok,True
P145502,http://documents.worldbank.org/curated/en/684821468041392038/text/824840PAD0P145010Box385177B00OUO090.txt,200,237398,22c3e4329ba32118f92d3d554172b4418360af99649a51340d4c3148dd72966d,ok,True
P145529,http://documents.worldbank.org/curated/en/558531468109460721/text/PAD6940P145529010Box385177B00OUO090.txt,200,257799,a94c22318cfbedb60505541395750ce95b3be79205395d9063a6df6aa09b0e83,ok,True
P145533,http://documents.worldbank.org/curated/en/306781467986278658/text/PAD938-REVISED-PAD-PUBLIC-Box391453B-POPs-PAD-April-9-final-clean.txt,200,218272,171990e21ac4bbe7b3c1c01ac46e8c59abf82d5d22a7c7c04c4a56c96491a6c4,ok,True
P145534,http://documents.worldbank.org/curated/en/585731468281065732/text/805580PAD0P145010Box382121B00OUO090.txt,200,189211,047489e788eaf9837d630415473499142fa6a770684c1ceb85215bec248aaac0,ok,True
P145544,http://documents.worldbank.org/curated/en/830281468046154231/text/826240PAD0P145010Box382156B00OUO090.txt,200,244501,4eec4c152a3df1ce69d9d8ff2576ff633f2416d63481db8167b32fc8efaa1a4d,ok,True
P145585,http://documents.worldbank.org/curated/en/492121468105574834/text/880660PAD0P145010Box385366B00OUO090.txt,200,315148,ea377b7f454d65cf1cbca897bf6436daaa8e3389c9d4664bb470233af1c3d39c,ok,True
P145545,http://documents.worldbank.org/curated/en/142021468304469637/text/784110PAD0Samo0100OUO0900Box379843B.txt,200,141196,7fd2de78c6380e9594ed13c58aa61d5bc122670c927db6fde9b3ed1c067630d9,ok,True
P145554,http://documents.worldbank.org/curated/en/157451468258868620/text/PAD8640P145554010Box382156B00OUO090.txt,200,325772,385e353930ae2a539b4e7c226fccf94932361775f6eebfd3a234dbd58cee5286,ok,True
P145566,http://documents.worldbank.org/curated/en/525191468202173969/text/PAD9160PAD0IDA060Box391426B00OUO090.txt,200,388583,cb4d63e00d553420a782919528b268129dbedb1cbba2e0bed97c99bd14b140f3,ok,True
P145586,http://documents.worldbank.org/curated/en/670541468018854638/text/PAD7840PJPR0P100PAD0approved0by0RVP.txt,200,131781,dd7df1064795201f80e02a816ce49009018d677de491b732e14c44cd64f51c8a,ok,True
P145610,http://documents.worldbank.org/curated/en/782411468185352074/text/PAD1182-REVISED-Box393191B-OUO-9-R2015-0168-2.txt,200,334185,5cff72113ac2a42e40fb54d670b08ff0374cc3a5b6d5f1f9024bfdae031c4729,ok,True
P145618,http://documents.worldbank.org/curated/en/881821468270931345/text/PAD8030PAD0P14010Box385414B00OUO090.txt,200,194107,6e82197733e3812d83160068d36a9aac41fdf58dc411320feff15a6eadbe0379,ok,True
P145617,http://documents.worldbank.org/curated/en/681871468333592386/text/PAD8470PAD0P14010Box385399B00OUO090.txt,200,370786,dadcbba56196756f78ce5a2ad7a6cfee0fc3a4948021c59327882ad1a9ba9aaf,ok,True
P145621,http://documents.worldbank.org/curated/en/526501468071641047/text/PAD7690PAD0P14010Box385411B00OUO090.txt,200,243480,05fb4bb3d838c07371dd285df801702cf355e00f92905dd638e29e04110220da,ok,True
P145634,http://documents.worldbank.org/curated/en/640401468242988581/text/900270PAD0P145010Box385412B00OUO090.txt,200,269111,79a6d3eb69f7c5cdf76352fe189ec9f72b0401ccd01cffc9c6c76604ee70a476,ok,True
P145686,http://documents.worldbank.org/curated/en/287961468328119648/text/PAD830-REVISED-OUO-9-R2016-0110-2.txt,200,283359,c824fe5b5a478dfea7bcadc291266c0371afe26c1dc8bad29a2cc7079e705851,ok,True
P145699,http://documents.worldbank.org/curated/en/944911468023332501/text/PAD6110PAD0P14010Box385454B00OUO090.txt,200,283614,a6ff1668be180298747554a0270ba06a953eb51b7c4726cdffb8210800ed4dc2,ok,True
P145747,http://documents.worldbank.org/curated/en/606501468018574735/text/PAD7890P1457470isclosed0101301400SD.txt,200,220025,991559be97e5138c66beb9a00f3343d96d9c433b2381c07c4aacfac9ac41cf87,ok,True
P145782,http://documents.worldbank.org/curated/en/407291468240567893/text/PAD6980P1457820scloswed0301401400SD.txt,200,211303,d9a774374260d546eaa1a812f755d0fcd3034b0e51820b7cc9736657a310b3dd,ok,True
P145741,http://documents.worldbank.org/curated/en/791261468283132838/text/865200PAD0P145010Box385199B00OUO090.txt,200,366708,2aad88b2ec02fa23971ebdbf661446d595d51a920c38cc23f624165dc4f6344b,ok,True
P145848,http://documents.worldbank.org/curated/en/437681468235436654/text/PAD7910PAD0P14010Box385199B00OUO090.txt,200,250728,56df0964899c5f6c052875bbe63aaf6ad255210c7ac1b8547cf94f51452b92f4,ok,True
P145792,http://documents.worldbank.org/curated/en/710561468281080517/text/806180PAD0P145010Box385199B00OUO090.txt,200,310778,34881fd5b81e30fc4c9e1e2aacce5dd8b2d4c071181b92258fb23f99eab6a7ea,ok,True
P145799,http://documents.worldbank.org/curated/en/660051468299651254/text/748200PAD0P129010Box379866B00OUO090.txt,200,302103,7a51103a158e6e91fd8c7481191a42bb9d21f2998ad24d13c8c3f9128075c25d,ok,True
P145813,http://documents.worldbank.org/curated/en/716751468333592032/text/PAD8410PAD0P14010Box385415B00OUO090.txt,200,296260,97620f591fe9c1db1186683db4dc6ee6a266038eb6e76dcedac5cec2005e116d,ok,True
P145865,http://documents.worldbank.org/curated/en/419981468271818589/text/781290PAD0JO0R0t0Box377365B00OUO090.txt,200,213980,8289d43eb45990ba88071cf56006611271e05a7670a62c119ae8bb7c508067de,ok,True
P145897,http://documents.worldbank.org/curated/en/821811468193734304/text/PAD1604-PAD-P145897-OUO-9-Box394874B-GEF-R2016-0003-1.txt,200,300280,b9673c1c7d29842823aa7614c903731318d3273d61eca4851df6d9e30fe06741,ok,True
P145861,http://documents.worldbank.org/curated/en/638471468281400446/text/857680PAD0P145010Box385226B00OUO090.txt,200,449205,438702fc11f9f6d575694a3d64fb86c28f8ba42b68b4601cd28410d6a9dfc305,ok,True
P146143,http://documents.worldbank.org/curated/en/372491467991910047/text/PAD684-PAD-P146143-PUBLIC-Box393225B-FINAL2.txt,200,162271,a35cc4be538af8552e79b552044fb74110fd641a25645a09386ee8f978a4036a,ok,True
P145965,http://documents.worldbank.org/curated/en/207911468027672171/text/PAD8860P145965010Box385177B00OUO090.txt,200,415716,13fdca21ddbb09781b6aa348405279e63593df0420600b2ccdd958138267fb7a,ok,True
P146152,http://documents.worldbank.org/curated/en/952161467988873236/text/PAD1156-R2016-0006-1-Box394844B-OUO-9.txt,200,318419,fa5f5555870dfa1068205113d95ffa3a94d326ef4242afe76639f1f0a38a01c7,ok,True
P146007,http://documents.worldbank.org/curated/en/903171468024860655/text/PAD9350PAD0P14010Box385274B00OUO090.txt,200,392328,cfc9d9dbb4cc7b34327d25655df6d83a28257373608e0891b02801f244cd3a67,ok,True
P146199,http://documents.worldbank.org/curated/en/342701468211797826/text/PAD12240PAD0P1010Box385445B00OUO090.txt,200,161171,8fe3619c944530d6b4bf10df7baafee13225ca1cb0757ea456fbe5e2a180d642,ok,True
P146244,http://documents.worldbank.org/curated/en/785431468026089665/text/PAD3740P146244010Box382166B00OUO090.txt,200,215545,8a392a3f303170b390df1be6fec66c955503edf5b66a19081a827a9e0f11b174,ok,True
P146247,http://documents.worldbank.org/curated/en/303851467119124074/text/PAD1333-PAD-P146247-GEF-R2015-0012-1-IDA-R2015-0204-1-Box391499B-OUO-9.txt,200,201070,18f1b07712b392659312c17f3dc6f81dfb6402eeba5ba4433606a074b9dea37c,ok,True
P146248,http://documents.worldbank.org/curated/en/798341468304813964/text/835360PAD0P146010Box382122B00OUO090.txt,200,157173,01e2f2d47d6a3d79aaeb69df3405fd95f6580703b2e17bb19bb3a12a72879486,ok,True
P146314,http://documents.worldbank.org/curated/en/444991468303013994/text/862250PAD0P146010Box385166B00OUO090.txt,200,202631,db878582a9fb7079c17bfc5972a9219ed10daedad2e2e22409f9a473d18dbff8,ok,True
P146318,http://documents.worldbank.org/curated/en/319701468206964479/text/822620PAD0P146010Box382156B00OUO090.txt,200,226797,3cbea2fb90f3f7b798a85025f36ac99cb2a4672727803e08570896ec2e1b1cd8,ok,True
P146319,http://documents.worldbank.org/curated/en/938411468100145944/text/PAD9270PAD0P14010Box385316B00OUO090.txt,200,515798,5034df56eab7f66243efd4d6040a02f2d02ffb1e0214ace1310de4c69e5c328f,ok,True
P146328,http://documents.worldbank.org/curated/en/579571468301525990/text/880150PAD0P146010Box385411B00OUO090.txt,200,302624,ab224d23e9984c86cda2f3524387ffeb930e4a51e768f5e0cd44ef16e9872a71,ok,True
P146332,http://documents.worldbank.org/curated/en/511371468289526526/text/PAD7040P146332010Box385199B00OUO090.txt,200,218482,c6d185cdd883015fa47b5e891aa13882903ebfa19bdcee60137e9f78f6288e5c,ok,True
P146344,http://documents.worldbank.org/curated/en/572781468122661283/text/PAD10110P1463400900IDA0R20140034601.txt,200,187123,5f501968dbd51e8637024ecb3a87bbc6dced79f5c24a92849caa10280bb44140,ok,True
P146334,http://documents.worldbank.org/curated/en/707691468001190858/text/PAD1270-PAD-P146334-IDA-R2015-0163-1-Box391471B-OUO-9.txt,200,251616,c41a9b9dfe0814c13d20ab28e4ff7282338058611b8758199d8f704315bb40fa,ok,True
P146460,http://documents.worldbank.org/curated/en/558741468283764455/text/842040PAD0P146010Box382154B00OUO090.txt,200,298646,0b39c1c1a7908c1743df0bab13dd36a40b3a8191a18aed3b91d86955c32fee5e,ok,True
P146464,http://documents.worldbank.org/curated/en/818701468201307617/text/PAD8070PAD0P14010Box385378B00OUO090.txt,200,288245,479056a359021af03f6c4d217268dda591e13e58fbc92922f1e94b147279b275,ok,True
P146469,http://documents.worldbank.org/curated/en/720781493431233575/text/Senegal-PAD-04072017.txt,200,311772,ed2cc0a0e4cdef075500b636e55570238c4602876f7d374fc2626447cfdbb53b,ok,True
P146474,http://documents.worldbank.org/curated/en/455351468252644060/text/PAD9130PAD0P14010Box385321B00OUO090.txt,200,368591,924322eea8baec5ad4a6cecc49b33e3322e7328ac660635e0cf5055a345b3940,ok,True
P146502,http://documents.worldbank.org/curated/en/294541468187792993/text/PAD1051-PAD-P146502-R2015-0123-1-Box391489B-OUO-9.txt,200,261547,f6f8294ec532000b0e14428e0aed453b010706cc15fe90564614dcdcfd0c6133,ok,True
P146482,http://documents.worldbank.org/curated/en/347681468279901640/text/PAD9870PAD0P14010Box385366B00OUO090.txt,200,294840,13eb7fedfa3f404961823a2d63bdb2ad897eec5bc3a55418b0524ef7214cffe9,ok,True
P146520,http://documents.worldbank.org/curated/en/890121468205457383/text/PAD9570PAD0P14010Box385378B00OUO090.txt,200,274624,1b0ed49949e2a8eba9bc36304ff4281c0b66aed5bf9eb520d4ff392a5098ea66,ok,True
P146688,http://documents.worldbank.org/curated/en/911641468253756483/text/PAD9460PAD0P14010Box385244B00OUO090.txt,200,199495,3cba0adb3eca6095286a48ba66cb19c044939f892ec0efb7252ff1a7ae508597,ok,True
P146666,http://documents.worldbank.org/curated/en/784941468196144217/text/PAD1347-PAD-P146666-IDA-R2016-0069-1-OUO-9.txt,200,222305,689a159ca626deedaeca12d1f613356b2c76121e898c8326f66353c6ee7f9d1c,ok,True
P146653,http://documents.worldbank.org/curated/en/343161468268772952/text/817120PAD0Indi0100OUO0900Box379845B.txt,200,274575,8ba89ee98a75dd7e3f7cd056e1dab2183a35556e7e23ca18063d2fd0a71baed9,ok,True
P146696,http://documents.worldbank.org/curated/en/844231468257335375/text/PAD9040PAD0P14010Box385222B00OUO090.txt,200,268876,ca36e542c103532c2422a9a412cd8eb47153fca1c4a6c8e679b879da98d104eb,ok,True
P146804,http://documents.worldbank.org/curated/en/772781468184789804/text/PAD1207-PAD-P146804-IDA-R2016-0027-1-Box394870B-OUO-9.txt,200,344667,80088c1f6995ac7050d562957ddc11f4993d4197ae8ba8ae29faf7cf76014600,ok,True
P146827,http://documents.worldbank.org/curated/en/273911468190785404/text/PAD1159-PAD-P146827-Box393222B-IDA-R2015-0269-1.txt,200,288158,255d9953844da1ae5fe955bcdc94ee6222ce73f8d650024275bebd4d631c717b,ok,True
